type	algorithm	optimization	text	data	bss	enc(0,0)	dec(0,0)	enc(0,8)	dec(0,8)	enc(0,16)	dec(0,16)	enc(0,24)	dec(0,24)	enc(0,32)	dec(0,32)	enc(8,0)	dec(8,0)	enc(8,8)	dec(8,8)	enc(8,16)	dec(8,16)	enc(8,24)	dec(8,24)	enc(8,32)	dec(8,32)	enc(16,0)	dec(16,0)	enc(16,8)	dec(16,8)	enc(16,16)	dec(16,16)	enc(16,24)	dec(16,24)	enc(16,32)	dec(16,32)	enc(24,0)	dec(24,0)	enc(24,8)	dec(24,8)	enc(24,16)	dec(24,16)	enc(24,24)	dec(24,24)	enc(24,32)	dec(24,32)	enc(32,0)	dec(32,0)	enc(32,8)	dec(32,8)	enc(32,16)	dec(32,16)	enc(32,24)	dec(32,24)	enc(32,32)	dec(32,32)
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O0	6848	128	1616	2071022	2071456	6208877	6209368	10349835	10350284	14483922	14484383	18610059	18610540	6210960	6211993	10350839	10351602	14488412	14489181	18618052	18618876	22745358	22746272	10351870	10352917	14482192	14483157	18617219	18618122	22749478	22750441	26882751	26883664	14483180	14484515	18615087	18616068	22750443	22751417	26885617	26886634	31014112	31015081	18610610	18611701	22755042	22756142	26885836	26886938	31015560	31016610	35152536	35153489	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O1	5324	128	1616	722672	723063	2165936	2166440	3608947	3609332	5052457	5053018	6496911	6497311	2166201	2167200	3609388	3610101	5052672	5053378	6496604	6497443	7941062	7941701	3609507	3610559	5053639	5054522	6497195	6498049	7940984	7941779	9384558	9385499	5053743	5054736	6497695	6498731	7941193	7942179	9384756	9385712	10828913	10829825	6498419	6499517	7941125	7942195	9385102	9386105	10829150	10830212	12272506	12273590	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O2	5296	128	1616	795030	795441	2383182	2383565	3970997	3971342	5559294	5559705	7148713	7149055	2383417	2384341	3971335	3972075	5559485	5560212	7148492	7149222	8737577	8738231	3971498	3972476	5560406	5561362	7148984	7149894	8737618	8738423	10325966	10326826	5560531	5561533	7149580	7150519	8737768	8738782	10326186	10327099	11914966	11916070	7150238	7151280	8737683	8738819	10326480	10327514	11915346	11916438	13503590	13504675	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O3	6376	128	1616	408434	408768	1223392	1223861	2038172	2038622	2853449	2853892	3669455	3669931	1223683	1224647	2038655	2039386	2853568	2854315	3669228	3604488	4550963	4486206	2038836	2039770	2854528	2855410	3669768	3670856	4485351	4486262	5300666	5301505	2854765	2855748	3670525	3671504	4485678	4486697	5300775	5301741	6116768	6117833	3671216	3672247	4485646	4486616	5301154	5302182	6117016	6118122	6931995	6933045	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	Os	5148	128	1616	726087	726496	2176570	2177038	3626634	3626973	5077270	5077585	6528681	6529170	2176820	2177798	3627004	3627866	5077459	5078154	6528565	6529411	7979905	7980633	3627213	3628193	5078465	5079336	6529089	6529905	7979861	7980784	9430599	9431487	5078537	5079603	6529608	6530571	7980129	7981157	9430753	9431755	10882160	10883154	6530314	6531410	7980206	7981276	9431184	9432125	10882408	10883555	12332857	12333922	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	Ofast	6376	128	1616	408371	408832	1223469	1223843	2038216	2038554	2853509	2853793	3669499	3669859	1223665	1224572	2038630	2039453	2853542	2854362	3669287	3670278	4485418	4486143	2038755	2039795	2854553	2855484	3669708	3670839	4485379	4486220	5300669	5301626	2854765	2855684	3670498	3671529	4485604	4486622	5300771	5301759	6116826	6117831	3671204	3672339	4485586	4486658	5301142	5302288	6117047	6118063	6932051	6933146	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O0	4124	112	1612	406512	406498	508133	508258	508654	508697	610565	610611	611697	611765	508282	508454	610270	610371	610789	610882	712461	712492	713566	713727	509209	509342	611189	611258	611641	611693	713342	713462	714491	714614	611352	611455	713032	713208	713490	713669	815462	815570	816627	816725	613014	613111	714732	714804	715180	715189	817092	817172	818318	818393	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O1	2180	112	1612	124449	124423	155684	155723	155597	155707	186698	186734	186915	186954	155736	155885	186766	186911	186811	186827	218050	218135	218202	218353	155893	155920	186923	186951	186909	186870	218149	218108	218364	218392	186979	187105	218214	218344	218194	218313	249223	249357	249446	249574	187362	187368	218526	218605	218510	218574	249537	249616	249759	249842	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O2	2140	112	1612	125645	125677	157163	157199	157131	157104	188441	188418	188669	188700	157213	157357	188535	188671	188498	188641	220020	220145	220238	220379	157303	157409	188676	188727	188650	188693	220167	220144	220388	220369	188794	188878	220313	220403	220220	220375	251594	251686	251819	251903	189111	189173	220570	220689	220596	220600	251908	251983	252070	252195	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O3	2936	112	1612	125182	125214	156514	156486	156323	156357	187390	187485	187421	187462	156636	156643	187763	187767	187575	187641	218907	218959	218812	218947	156420	156464	187555	187596	187358	187401	218694	218735	218666	218639	187668	187679	219012	219022	218810	218825	249947	249956	249913	249921	187589	187577	218927	218990	218663	218792	249796	249919	249765	249881	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	Os	2040	112	1612	124767	124803	156056	156023	156046	156075	187050	187159	187358	187324	156178	156188	187253	187337	187180	187323	218462	218602	218763	218777	156254	156216	187329	187293	187321	187291	218610	218638	218842	218867	187394	187528	218741	218805	218730	218801	249804	249880	249979	250114	187716	187800	219071	219022	219055	219011	250136	250088	250373	250395	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	Ofast	2936	112	1612	125164	125213	156515	156551	156322	156291	187456	187484	187354	187456	156640	156710	187764	187838	187570	187576	218901	218907	218879	218945	156358	156463	187485	187596	187285	187404	218627	218737	218598	218707	187679	187748	218945	219086	218746	218895	249885	250026	249846	249990	187600	187646	218863	218984	218733	218771	249869	249920	249839	249829	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O0	4128	112	1612	330838	330822	413568	413553	496612	496668	497675	497729	580406	580457	413721	413653	496452	496380	579506	579426	580545	580493	663512	663514	497216	497150	579951	579893	663224	663217	664332	664228	747080	747009	498646	498737	581391	581470	664725	664742	665789	665853	748513	748593	581618	581568	664487	664511	747537	747566	748676	748566	831410	831350	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O1	2160	112	1612	101335	101434	126666	126699	152130	152158	152376	152343	177706	177671	126783	126703	152321	152242	177572	177414	177754	177672	203289	203212	152377	152261	177651	177592	203091	203051	203351	203239	228620	228556	152727	152745	177993	178076	203390	203541	203629	203787	228969	229052	178100	178089	203642	203554	228887	228859	229081	229053	254412	254320	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O2	2184	112	1612	102452	102556	128063	128087	153792	153758	153971	154074	179574	179607	128181	128092	153988	153828	179451	179358	179700	179609	205505	205410	154061	153901	179586	179506	205331	205173	205567	205484	231169	231022	154330	154456	179928	179990	205597	205723	205909	205912	231508	231499	180049	179980	205858	205791	231317	231253	231619	231567	257165	257107	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O3	2900	112	1612	102103	102198	127572	127610	153067	153033	153072	153097	178539	178570	127694	127613	153324	153293	178612	178508	178668	178574	204288	204255	153244	153081	178646	178555	204139	204047	204201	204107	229615	229521	153284	153335	178692	178741	204117	204233	204252	204298	229656	229717	178825	178743	204512	204428	229724	229644	229860	229775	255263	255192	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	Os	2008	112	1612	101512	101615	126865	126904	152367	152398	152629	152596	177918	177953	126996	126907	152555	152402	177779	177688	178045	177957	203609	203520	152540	152498	177893	177852	203388	203341	203581	203616	228941	228900	152890	153084	178253	178437	203740	203868	204007	204134	229298	229421	178371	178380	203938	203943	229220	229229	229424	229430	254778	254781	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	Ofast	2900	112	1612	102165	102199	127577	127612	153066	153033	153063	153160	178539	178574	127705	127605	153395	153292	178674	178580	178668	178573	204355	204262	153172	153150	178648	178560	204133	203979	204202	204047	229618	229569	153284	153268	178696	178743	204175	204230	204251	204240	229708	229771	178824	178810	204440	204428	229729	229648	229840	229715	255267	255186	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O0	13476	184	1612	1499451	1500226	1501178	1501966	1501318	1502128	1501434	1502204	1501277	1502080	2250183	2251291	2251959	2252996	2252070	2253151	2253678	2254696	2253565	2254560	2250464	2251525	2252243	2253325	2252358	2253459	2253852	2255006	2253781	2254917	3002770	3004097	3004483	3005856	3004627	3005887	3752859	3754131	3752748	3753996	3002741	3004152	3004414	3005894	3004634	3006015	3752777	3754239	3752628	3754090	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O1	4976	184	1612	364108	364364	364754	364938	364765	364948	364757	364949	364748	364866	546604	546827	547188	547398	547196	547413	547820	548007	547724	548002	546640	546869	547226	547460	547237	547479	547771	548024	547765	548002	729900	730100	730482	730761	730499	730701	911860	912142	911860	912116	729917	730222	730437	730784	730435	730820	911883	912176	911870	912176	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O2	5016	184	1612	368648	368864	369217	369448	369288	369436	369226	369454	369207	369439	553273	553590	553906	554071	553900	554163	554407	554709	554459	554697	553353	553562	553903	554190	553856	554185	554429	554760	554471	554745	738847	739143	739388	739670	739342	739631	923158	923507	923219	923482	738787	739075	739348	739673	739417	739718	923154	923521	923206	923516	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O3	11060	184	1612	222596	222674	223007	223098	223017	223112	222829	223159	222801	223133	334199	334483	334587	334887	334605	334917	334982	335292	334977	335286	334099	334478	334482	334895	334490	334897	334903	335303	334893	335280	446013	446674	446454	447072	446473	447074	557317	557930	557253	557911	445946	446658	446368	447065	446378	447078	557215	557853	557198	557898	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	Os	4280	184	1612	399263	399345	400004	400090	399975	400053	399927	400031	399879	399978	599138	599323	599958	599989	599863	600042	600655	600715	600556	600733	599140	599256	599803	599951	599848	599921	600514	600703	600531	600594	800041	800180	800783	800939	800750	800918	999760	999866	999729	999866	799951	800109	800664	800928	800638	800821	999661	999784	999628	999720	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	Ofast	11060	184	1612	222599	222617	223008	223106	223017	223107	222826	223152	222807	223137	334120	334488	334596	334901	334601	334908	334991	335286	334980	335276	334097	334426	334480	334897	334498	334891	334902	335310	334893	335263	446067	446672	446465	447072	446481	447073	557337	557940	557316	557846	445967	446649	446368	447075	446304	447073	557229	557924	557215	557895	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM2V12	O0	13452	184	1612	1499193	1500006	1500870	1501746	1501013	1501886	1501040	1501913	2250990	2251879	2249919	2250920	2251677	2252629	2251835	2252764	2253313	2254323	3001593	3002563	2251766	2252811	2253516	2254598	2253550	2254741	2253535	2254561	3003428	3004494	3002249	3003581	3003943	3005325	3004121	3005475	3752166	3753448	3754152	3755394	3750760	3752167	3752554	3753940	3752649	3754073	3754152	3755495	4502457	4503783	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM2V12	O1	5776	184	1612	363972	364197	364704	364869	364728	364884	364724	364871	547095	547273	546500	546676	547238	547431	547193	547378	547737	547909	729637	729816	547146	547351	547833	548033	547831	548048	547767	547977	730208	730486	729636	729939	730302	730618	730321	730610	911662	911921	912549	912813	911311	911574	912000	912261	911994	912260	912508	912797	1094435	1094631	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM2V12	O2	5876	184	1612	368499	368703	369177	369391	369172	369402	369175	369387	553840	553990	553152	553455	553881	554039	553898	554147	554376	554683	738546	738796	553858	554063	554524	554804	554517	554798	554419	554729	739112	739391	738548	738828	739223	739504	739227	739510	923015	923262	923866	924093	922631	922864	923287	923599	923240	923612	923839	924146	1107751	1108061	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM2V12	O3	11892	184	1612	222588	222652	223105	223191	223112	223206	222902	223229	334657	334746	334246	334549	334696	335064	334788	335008	335157	335468	446094	446409	334610	334983	335096	335513	335112	335504	335074	335467	446448	446847	446090	446687	446599	447199	446609	447140	557434	558054	558139	558750	557111	557796	557613	558312	557611	558324	557993	558689	669105	669858	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM2V12	Os	5132	184	1612	399037	399070	399890	399936	399840	399910	399808	399862	599738	599776	598921	599061	599846	599851	599744	599805	600554	600633	799672	799752	599694	599860	600608	600635	600571	600680	600390	600566	800451	800548	799683	799830	800545	800661	800580	800632	999382	999446	1000376	1000573	998725	998894	999644	999713	999620	999771	1000270	1000502	1199500	1199635	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM2V12	Ofast	11892	184	1612	222592	222604	223103	223194	223115	223208	222905	223228	334663	334750	334190	334557	334764	335059	334781	335083	335161	335465	446119	446409	334607	335003	335107	335498	335116	335523	335065	335467	446457	446863	446092	446679	446523	447204	446604	447205	557382	558048	558147	558732	557059	557790	557607	558309	557567	558326	557974	558693	669151	669864	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM3V12	O0	13356	184	1612	957504	958241	959245	960047	959383	960198	959333	960205	1438326	1439097	1437257	1438283	1439039	1440043	1439143	1440193	1440614	1441641	1918341	1919369	1439066	1440176	1440800	1442184	1440941	1442261	1440836	1442143	1920122	1921206	1919014	1920318	1920754	1922060	1920885	1922202	2397908	2399234	2399823	2401161	2396463	2397925	2398252	2399661	2398394	2399831	2399867	2401236	2877345	2878730	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM3V12	O1	5724	184	1612	235515	235733	236254	236414	236272	236366	236240	236393	354438	354594	353860	354040	354528	354719	354558	354737	355136	355318	472769	472907	354489	354689	355173	355375	355172	355381	355109	355316	473357	473604	472839	473013	473516	473759	473532	473777	590830	591003	591687	591940	590451	590717	591132	591393	591137	591397	591659	591914	709104	709372	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM3V12	O2	5824	184	1612	245534	245763	246224	246445	246229	246453	246205	246420	369427	369634	368827	369079	369489	369748	369579	369753	370041	370286	492698	492951	369450	369730	370116	370454	370129	370404	370055	370338	493301	493530	492766	493055	493364	493726	493438	493653	615775	615998	616619	616918	615323	615709	616011	616313	616089	616319	616604	616834	739192	739504	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM3V12	O3	11840	184	1612	138737	138890	139322	139343	139334	139425	139039	139428	208863	208950	208496	208790	208985	209310	209017	209319	209380	209681	278538	278906	208832	209215	209336	209739	209343	209811	209286	209688	278940	279349	278519	279107	279030	279695	279042	279635	347929	348534	348630	349233	347542	348292	348113	348743	348134	348821	348475	349169	417658	418352	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM3V12	Os	5084	184	1612	256955	256993	257797	257841	257760	257879	257695	257743	386749	386792	385974	386034	386823	386894	386793	386866	387580	387654	515833	515914	386694	386813	387548	387671	387525	387634	387437	387526	516506	516680	515837	515958	516699	516754	516597	516714	644533	644632	645634	645770	643932	644086	644787	644932	644810	644906	645434	645617	773770	773884	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM3V12	Ofast	11840	184	1612	138809	138887	139253	139411	139329	139367	139100	139409	208865	208948	208498	208785	209073	209301	209023	209318	209383	209748	278618	278910	208832	209220	209337	209736	209348	209747	209291	209755	278940	279343	278518	279116	279092	279693	279041	279705	347937	348547	348564	349234	347614	348223	348122	348804	348059	348820	348474	349102	417717	418414	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN1V12	O0	8820	184	1612	1497432	1498220	1498988	1499682	1498986	1499608	2247281	2248036	2247360	2248043	1500275	1501176	1501736	1502623	1501761	1502637	2250076	2250991	2250030	2251011	1500348	1501410	1501872	1502876	1501880	1502882	2250149	2251199	2250194	2251224	2251189	2252462	2252746	2253920	2252765	2253965	3000786	3002055	3000823	3002094	2251391	2252717	2252875	2254169	2252905	2254182	3000984	3002263	3001024	3002236	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN1V12	O1	4584	184	1612	363666	363865	364300	364434	364323	364459	545978	546098	545982	546174	364709	364810	365285	365448	365300	365462	546955	547118	546963	547124	364744	364938	365301	365441	365325	365509	547058	547242	547046	547238	547380	547608	547967	548111	547905	548125	729570	729839	729574	729855	547354	547596	547927	548161	548010	548252	729599	729890	729608	729910	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN1V12	O2	4220	184	1612	368176	368320	368727	368875	368748	368899	552624	552836	552684	552838	369218	369319	369702	369861	369730	369884	553661	553743	553660	553823	369177	369431	369729	369913	369754	369922	553691	553867	553628	553867	554031	554232	554588	554796	554605	554787	738532	738726	738483	738742	553998	554286	554545	554833	554564	554846	738504	738715	738504	738707	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN1V12	O3	9972	184	1612	222311	222375	222690	222755	222709	222711	333638	333637	333644	333642	223090	223367	223462	223752	223495	223759	334423	334696	334432	334700	222987	223375	223391	223751	223406	223774	334337	334694	334341	334701	334648	335287	335109	335664	335123	335683	445821	446401	445845	446412	334616	335283	335020	335676	335031	335687	445749	446403	445752	446404	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN1V12	Os	3904	184	1612	398678	398762	399415	399497	399370	399468	598469	598548	598446	598467	399882	399978	400615	400727	400591	400692	599602	599760	599648	599758	399831	399943	400580	400700	400539	400670	599623	599690	599534	599718	600017	600114	600762	600846	600730	600881	799759	799895	799703	799872	599968	600140	600707	600875	600607	600855	799685	799888	799656	799844	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN1V12	Ofast	9972	184	1612	222314	222311	222692	222760	222708	222781	333634	333703	333636	333707	223093	223372	223481	223737	223497	223771	334425	334694	334406	334702	223005	223371	223389	223753	223413	223771	334327	334694	334329	334687	334721	335274	335095	335669	335124	335685	445774	446402	445845	446410	334626	335287	335014	335664	335033	335691	445690	446406	445737	446417	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN2V12	O0	8796	184	1612	1497241	1498016	1498775	1499462	1498813	1499433	2246891	2247651	2248589	2249266	1500076	1500964	1501538	1502439	1501556	1502468	2249725	2250607	2251259	2252219	1500140	1501217	1501662	1502663	1501685	1502692	2249775	2250839	2251447	2252439	2250856	2252160	2252377	2253590	2252409	2253616	3000265	3001473	3001941	3003097	2251087	2252365	2252526	2253823	2252536	2253832	3000401	3001781	3002120	3003379	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN2V12	O1	4676	184	1612	363526	363745	364175	364323	364188	364269	545754	545894	546435	546570	364576	364683	365143	365263	365171	365341	546735	546908	547363	547524	364626	364808	365188	365317	365205	365397	546846	546947	547392	547575	547098	547314	547752	547962	547764	547926	729260	729544	729874	730158	547204	547440	547724	547956	547714	547971	729365	729528	729982	730153	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN2V12	O2	4388	184	1612	368061	368174	368619	368749	368635	368766	552417	552541	553085	553212	369020	369178	369577	369731	369595	369800	553433	553530	553982	554196	369057	369222	369619	369770	369633	369794	553413	553640	554079	554257	553785	553943	554359	554485	554361	554514	738131	738352	738748	738959	553827	553987	554388	554543	554403	554631	738191	738396	738789	739013	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN2V12	O3	10096	184	1612	222295	222353	222687	222749	222701	222757	333601	333595	334041	334036	223066	223353	223464	223740	223478	223752	334397	334653	334823	335090	222983	223339	223375	223740	223384	223754	334290	334588	334720	335092	334647	335232	335027	335619	335060	335643	445745	446335	446188	446712	334564	335235	334952	335626	334969	335637	445666	446339	446110	446775	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN2V12	Os	3972	184	1612	398494	398637	399225	399309	399204	399338	598144	598280	598924	599081	399694	399860	400425	400593	400395	400568	599270	599438	600146	600295	399638	399810	400370	400568	400351	400610	599288	599410	600019	600280	599710	599868	600431	600665	600349	600637	799217	799521	800101	800311	599603	599891	600328	600619	600299	600526	799247	799481	800045	800287	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN2V12	Ofast	10096	184	1612	222292	222287	222681	222750	222698	222760	333602	333659	334047	334107	223073	223343	223468	223736	223479	223751	334379	334653	334817	335098	222994	223343	223373	223734	223389	223759	334293	334659	334738	335099	334658	335160	335037	335626	335047	335640	445686	446335	446200	446774	334490	335233	334954	335618	334972	335644	445667	446338	446109	446778	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN3V12	O0	7904	184	1612	954907	955576	956283	957047	956284	957062	1432991	1433643	1434544	1435260	957555	958519	959063	959976	959062	959979	1435631	1436610	1437180	1438194	957755	958669	959197	960167	959193	960195	1435850	1436822	1437320	1438401	1436954	1438060	1438383	1439597	1438384	1439577	1915208	1916467	1916799	1918004	1437063	1438355	1438504	1439786	1438514	1439801	1915292	1916697	1916926	1918176	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN3V12	O1	4596	184	1612	234843	235122	235486	235628	235501	235704	352749	352975	353348	353565	235824	236132	236464	236707	236469	236715	353724	353977	354336	354574	235858	236182	236501	236760	236514	236774	353774	354032	354367	354621	354101	354387	354678	354958	354699	354976	471953	472282	472611	472838	354124	354436	354697	355016	354794	355102	471989	472287	472642	472870	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN3V12	O2	4312	184	1612	244895	245081	245510	245645	245527	245664	367749	367947	368338	368612	245847	246123	246469	246686	246472	246633	368711	368973	369304	369497	245883	246114	246441	246722	246505	246685	368738	368971	369317	369568	369073	369330	369625	369892	369640	369905	491927	492191	492512	492721	369099	369381	369655	369943	369653	369944	491955	492234	492485	492842	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN3V12	O3	9988	184	1612	138105	138236	138568	138566	138520	138645	207320	207379	207732	207808	138888	139220	139279	139614	139356	139629	208085	208374	208515	208788	138865	139159	139261	139551	139280	139571	208006	208377	208432	208850	208364	208938	208759	209333	208773	209361	277506	278087	277929	278576	208277	208946	208666	209342	208670	209356	277489	278158	277850	278512	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN3V12	Os	3908	184	1612	256164	256338	256911	257066	256881	257040	384783	384940	385577	385737	257360	257555	258106	258289	258082	258256	385979	386162	386833	386931	257315	257528	258057	258262	258030	258233	386006	386194	386725	386924	386342	386590	387093	387307	387047	387294	515019	515264	515822	515984	386301	386561	387045	387304	387019	387254	514920	515169	515784	515961	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSN3V12	Ofast	9988	184	1612	138177	138219	138572	138634	138583	138644	207321	207376	207743	207796	138946	139152	139343	139616	139294	139631	208090	208365	208513	208788	138865	139231	139259	139626	139261	139633	208013	208371	208433	208790	208367	208952	208742	209333	208772	209352	277503	278089	277999	278581	208279	208942	208674	209406	208686	209340	277489	278097	277847	278576	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T128V1	O0	6876	112	1612	13459	13566	13898	14006	17131	17174	17505	17614	20740	20846	14189	14386	14563	14826	17796	17992	18236	18498	21470	21665	17709	17927	18083	18367	21250	21601	21757	21974	24857	25207	21163	21469	21538	21909	24770	25076	25212	25516	28377	28683	24618	25011	25057	25451	28224	28684	28665	29124	31831	32290	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T128V1	O1	4924	112	1612	7433	7491	7575	7567	9528	9652	9730	9789	11686	11810	7640	7644	7716	7786	9802	9871	9871	10007	11959	12029	9776	9800	9918	10009	11936	12026	12073	12163	14095	14119	11848	11890	11988	12098	14009	14117	14146	14187	16167	16275	13921	14046	13996	14188	16082	16208	16217	16343	18240	18365	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T128V1	O2	5272	112	1612	9078	9108	9224	9322	11737	11702	11879	11976	14334	14431	9232	9334	9511	9481	11958	11994	12100	12202	14621	14657	11942	11975	12155	12187	14602	14635	14810	14843	17265	17297	14517	14548	14730	14761	17175	17208	17385	17416	19840	19871	17092	17122	17305	17335	19752	19782	20027	19991	22415	22446	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T128V1	O3	7160	112	1612	8960	8857	8997	8894	11502	11399	11549	11512	14018	13914	9052	8872	9159	9042	11595	11481	11708	11594	14109	13996	11582	11456	11687	11560	14125	14000	14238	14112	16640	16514	13982	13922	14152	14026	16592	16466	16704	16579	19107	18980	16514	16388	16618	16492	19058	18931	19171	19044	21573	21513	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T128V1	Os	4800	112	1612	7594	7757	7779	7874	9768	9996	10018	10114	12008	12236	7769	7941	7953	8191	10076	10181	10259	10431	12316	12487	9935	10164	10119	10348	12241	12404	12425	12589	14415	14644	12167	12321	12351	12439	14407	14562	14591	14679	16647	16801	14333	14478	14517	14662	16573	16718	16757	16902	18813	18958	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T128V1	Ofast	7160	112	1612	8959	8790	8997	8961	11502	11333	11615	11513	13951	13914	8985	8938	9155	8976	11528	11482	11641	11594	14110	13996	11516	11456	11620	11560	14059	14000	14239	14046	16640	16514	14048	13922	14152	14027	16591	16465	16703	16578	19106	18980	16514	16388	16618	16493	19057	18931	19170	19045	21638	21513	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T64V1	O0	6876	112	1612	13050	13126	13491	13566	16658	16733	17098	17174	20265	20340	13782	13945	14221	14385	17387	17552	17828	17993	21059	21160	17235	17487	17675	17927	20842	21094	21282	21535	24449	24768	20755	21030	21129	21469	24296	24702	24736	25076	27969	28311	24209	24571	24649	25011	27817	28178	28256	28685	31423	31852	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T64V1	O1	4924	112	1612	7330	7371	7471	7513	9490	9466	9560	9668	11649	11690	7536	7524	7612	7666	9697	9751	9833	9821	11855	11910	9606	9747	9815	9822	11833	11841	11969	12041	13991	14065	11744	11837	11886	11912	13906	13998	14041	14133	16063	16155	13816	13926	13892	14068	15977	16087	16113	16223	18202	18245	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T64V1	O2	5272	112	1612	8966	8988	9178	9135	11559	11648	11834	11790	14288	14245	9120	9215	9399	9361	11780	11874	12054	12082	14509	14537	11830	11854	12044	12001	14490	14514	14698	14722	17153	17177	14406	14428	14619	14641	17065	17088	17339	17297	19728	19752	16981	17002	17193	17216	19640	19662	19848	19870	22369	22393	
AEAD	LWC_ALGO_AEAD_SAEAES_SAEAES128A120T64V1	O3	7092	112	1612	8863	8809	8967	8846	11340	11351	11519	11398	13921	13866	8889	8821	9059	8992	11499	11430	11612	11477	14013	13879	11487	11405	11524	11509	13963	13948	14142	14061	16544	16463	13953	13871	14057	13976	16495	16414	16609	16527	19011	18930	16418	16337	16523	16442	18961	18880	19074	18993	21477	21396	
