type	algorithm	optimization	text	data	bss	enc(0,0)	dec(0,0)	enc(0,8)	dec(0,8)	enc(0,16)	dec(0,16)	enc(0,24)	dec(0,24)	enc(0,32)	dec(0,32)	enc(8,0)	dec(8,0)	enc(8,8)	dec(8,8)	enc(8,16)	dec(8,16)	enc(8,24)	dec(8,24)	enc(8,32)	dec(8,32)	enc(16,0)	dec(16,0)	enc(16,8)	dec(16,8)	enc(16,16)	dec(16,16)	enc(16,24)	dec(16,24)	enc(16,32)	dec(16,32)	enc(24,0)	dec(24,0)	enc(24,8)	dec(24,8)	enc(24,16)	dec(24,16)	enc(24,24)	dec(24,24)	enc(24,32)	dec(24,32)	enc(32,0)	dec(32,0)	enc(32,8)	dec(32,8)	enc(32,16)	dec(32,16)	enc(32,24)	dec(32,24)	enc(32,32)	dec(32,32)
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	Os	2608	1136	1544	1002621	1002786	1503991	1504102	1504037	1504137	1504039	1504145	2005554	2005673	2004775	2004926	2506219	2506391	2506269	2506465	2506256	2506455	3007648	3007806	2004912	2005039	2506339	2506560	2506443	2506570	2506411	2506572	3007780	3007890	3006585	3006745	3508120	3508213	3508164	3508274	3508164	3508345	4009676	4009837	3006679	3006849	3508254	3508320	3508307	3508445	3508291	3508375	4009849	4009942	
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	Ofast	3484	1136	1544	948038	948122	1422141	1422222	1422245	1422378	1422306	1422378	1896509	1896587	1896226	1896254	2370466	2370544	2370636	2370717	2370634	2370709	2844897	2844975	1896250	1896326	2370527	2370622	2370760	2370799	2370734	2370793	2844960	2845035	2844224	2844315	3318272	3318414	3318433	3318518	3318470	3318605	3792698	3792781	2844263	2844358	3318340	3318375	3318561	3318618	3318505	3318583	3792753	3792819	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O0	3896	1136	1544	3776976	3777402	3777021	3777381	5667365	5667764	5667326	5667742	7557555	7557933	7554400	7554763	7554464	7554782	9444778	9445114	9444716	9445113	11334742	11335123	7554821	7555173	7554794	7555213	9445111	9445452	9445099	9445435	11335155	11335487	11331725	11332088	11331796	11332139	13222141	13222417	13222045	13222422	15112318	15112653	11332124	11332458	11332078	11332530	13222434	13222789	13222499	13222822	15112636	15113067	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O1	3008	1136	1544	1308458	1308615	1308552	1308628	1963367	1963399	1963364	1963398	2617979	2618006	2617281	2617356	2617343	2617389	3272162	3272265	3272121	3272276	3926717	3926849	2617461	2617545	2617489	2617566	3272257	3272390	3272263	3272367	3926922	3926966	3925777	3925848	3925820	3925884	4580669	4580710	4580688	4580812	5235287	5235389	3925922	3926030	3926000	3926093	4580773	4580897	4580777	4580855	5235435	5235502	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O2	2840	1136	1544	1335269	1335351	1335323	1335450	2003422	2003533	2003436	2003535	2671390	2671474	2670792	2670853	2670792	2670880	3338961	3339053	3338941	3339051	4007038	4007235	2670911	2671029	2670949	2671028	3339080	3339198	3339076	3339182	4007232	4007371	4006123	4006249	4006185	4006314	4674359	4674474	4674310	4674489	5342320	5342432	4006342	4006435	4006297	4006403	4674515	4674567	4674453	4674586	5342406	5342490	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O3	3528	1136	1544	1172033	1172117	1172049	1172142	1758462	1758564	1758430	1758545	2344695	2344794	2344422	2344567	2344469	2344510	2930898	2930958	2930857	2930990	3517034	3517174	2344497	2344627	2344512	2344617	2930949	2931078	2930909	2931084	3517083	3517235	3516505	3516616	3516553	3516631	4102896	4103029	4102957	4103022	4689136	4689224	3516565	3516681	3516651	3516732	4103053	4103157	4103034	4103090	4689299	4689305	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	Os	2624	1136	1544	1241827	1241977	1241843	1241943	1863083	1863177	1863126	1863282	2484101	2484212	2483247	2483337	2483264	2483353	3104498	3104612	3104513	3104582	3725508	3725626	2483341	2483477	2483370	2483516	3104622	3104712	3104635	3104733	3725629	3725698	3724407	3724505	3724441	3724552	4345688	4345814	4345678	4345786	4966643	4966752	3724552	3724653	3724555	3724643	4345791	4345931	4345843	4345922	4966760	4966883	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	Ofast	3528	1136	1544	1172032	1172118	1172073	1172131	1758444	1758544	1758451	1758550	2344683	2344733	2344485	2344548	2344424	2344560	2930846	2930934	2930840	2930920	3517089	3517158	2344554	2344619	2344525	2344635	2930932	2931000	2930926	2931016	3517147	3517212	3516528	3516544	3516520	3516624	4102961	4103033	4102964	4103002	4689150	4689267	3516612	3516702	3516683	3516660	4103065	4103112	4103063	4103173	4689250	4689369	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O0	4936	112	1544	681376	682079	681395	682108	1024193	1024837	1024175	1024860	1024200	1024878	1362953	1363620	1362982	1363635	1706004	1706594	1705971	1706587	1705979	1706594	1363362	1363987	1363317	1364071	1706300	1707023	1706295	1707028	1706282	1707014	1363676	1364346	1363693	1364371	1706715	1707338	1706700	1707381	1706650	1707376	2045239	2045903	2045249	2045853	2387986	2388742	2388002	2388673	2387994	2388673	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O1	3468	112	1544	181705	181880	181726	181907	273423	273551	273374	273545	273375	273548	363738	363861	363754	363935	455152	455324	455186	455383	455157	455375	363807	364034	363891	364062	455337	455506	455281	455462	455331	455468	363995	364180	364008	364187	455422	455584	455466	455650	455409	455636	545545	545752	545576	545753	636976	637193	637021	637207	637020	637199	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O2	3120	112	1544	106947	107170	106964	107194	161192	161363	161185	161416	161191	161369	214282	214465	214312	214534	268468	268700	268531	268702	268518	268650	214425	214598	214448	214673	268608	268838	268669	268842	268671	268841	214558	214735	214621	214796	268803	268980	268800	268932	268809	268976	321253	321429	321278	321456	375463	375626	375511	375629	375511	375690	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O3	4036	112	1544	20779	20873	20799	20893	31485	31575	31484	31578	31483	31578	41711	41751	41728	41774	52414	52507	52367	52456	52362	52455	41788	41829	41810	41851	52490	52584	52436	52530	52443	52531	41862	41902	41883	41926	52566	52658	52515	52611	52517	52606	62338	62434	62366	62456	73242	73284	73240	73288	73249	73289	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	Os	2792	112	1544	106240	106472	106262	106492	159629	159810	159631	159810	159628	159814	211951	212129	211965	212159	265321	265469	265330	265524	265337	265520	212082	212257	212147	212331	265437	265604	265468	265604	265471	265604	212259	212437	212231	212413	265593	265779	265550	265787	265540	265787	317349	317539	317371	317555	370691	370870	370678	370874	370688	370872	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	Ofast	4036	112	1544	20778	20871	20852	20945	31481	31575	31484	31576	31483	31576	41656	41806	41679	41827	52361	52455	52365	52455	52361	52455	41734	41830	41757	41850	52437	52582	52440	52537	52437	52534	41860	41905	41882	41923	52510	52658	52512	52605	52518	52607	62290	62436	62363	62454	73188	73339	73194	73289	73194	73289	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O0	4444	112	1544	57196	57457	58127	58446	57849	58166	84057	84323	83852	84117	84012	84279	110664	110932	110364	110632	136566	136835	136282	136499	84126	84388	110637	110957	110374	110636	136562	136877	136310	136574	135869	136097	162345	162614	162154	162427	188137	188359	187758	188083	135913	136177	162540	162857	162151	162465	188169	188487	187912	188177	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O1	2396	112	1544	14069	14285	14428	14644	14282	14549	20796	21015	20705	20974	20887	21103	27645	27807	27563	27777	34015	34230	33933	34149	20942	21165	27698	27866	27617	27837	34067	34344	33988	34261	33705	33974	40409	40625	40377	40548	46835	47049	46751	46916	33762	33984	40466	40685	40436	40603	46887	47108	46805	46971	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O2	2400	112	1544	14249	14468	14609	14825	14522	14737	21175	21393	21039	21252	21214	21439	28105	28328	27963	28240	34619	34844	34530	34750	21317	21534	28100	28368	28062	28280	34664	34887	34575	34793	34375	34545	41157	41383	41123	41293	47729	47950	47635	47860	34369	34589	41208	41477	41116	41389	47774	47994	47683	47903	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O3	3348	112	1544	8813	8978	9071	9235	8982	9146	12839	13003	12698	12966	12990	13217	17010	17233	16922	17146	20778	21004	20742	20967	12977	13197	16996	17217	16907	17128	20764	20985	20728	20947	20551	20776	24626	24847	24536	24758	28392	28615	28302	28474	20590	20810	24557	24829	24469	24689	28325	28597	28288	28509	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	Os	2176	112	1544	14350	14563	14840	15054	14639	14851	21461	21670	21208	21420	21482	21746	28482	28747	28348	28558	35103	35315	34965	35179	21429	21641	28480	28641	28294	28504	35049	35262	34861	35071	34696	34911	41749	41962	41557	41771	48321	48528	48127	48338	34640	34852	41644	41908	41457	41721	48264	48529	48074	48287	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	Ofast	3348	112	1544	8762	9030	9019	9235	8930	9146	12840	13055	12750	12968	12991	13162	17010	17233	16972	17148	20831	21053	20689	20913	12976	13144	17050	17216	16907	17127	20816	21036	20677	20897	20551	20776	24624	24795	24534	24759	28391	28562	28303	28530	20540	20757	24610	24835	24468	24740	28378	28597	28290	28457	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O0	4600	112	1544	2136910	2137247	2137813	2138108	2137544	2137830	3157324	3157622	3157030	3157312	3157304	3157590	4177197	4177482	4176981	4177242	5196671	5196938	5196355	5196721	3157324	3157620	4177252	4177540	4177013	4177307	5196728	5196958	5196469	5196767	5196119	5196440	6216050	6216363	6215777	6216073	7235575	7235834	7235270	7235576	5196233	5196521	6216159	6216446	6215866	6216179	7235582	7235915	7235346	7235630	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O1	2648	112	1544	651328	651607	651701	651969	651661	651884	959694	959904	959590	959810	959734	959996	1268030	1268243	1268000	1268193	1575953	1576166	1575915	1576084	959837	960043	1268077	1268289	1267984	1268199	1576055	1576222	1575973	1576181	1575683	1575923	1883746	1883987	1883675	1883907	2191717	2191934	2191636	2191836	1575763	1575948	1883824	1884014	1883746	1883882	2191755	2191977	2191678	2191893	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O2	2640	112	1544	640125	640339	640473	640702	640375	640595	945272	945495	945187	945409	945375	945649	1250478	1250756	1250409	1250669	1555084	1555308	1554994	1555220	945420	945630	1250526	1250764	1250434	1250666	1555123	1555330	1555048	1555249	1554775	1555008	1859961	1860137	1859819	1860068	2164690	2164931	2164612	2164825	1554914	1555060	1860012	1860231	1859853	1860080	2164753	2164971	2164703	2164919	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O3	2756	112	1544	463670	463865	463923	464126	463834	464056	686905	687130	686809	687018	687065	687221	910207	910501	910201	910418	1133419	1133690	1133377	1133592	687054	687258	910263	910442	910129	910398	1133459	1133621	1133360	1133567	1133253	1133470	1356468	1356708	1356343	1356614	1579639	1579876	1579577	1579739	1133250	1133446	1356461	1356696	1356390	1356588	1579644	1579813	1579486	1579785	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	Os	2344	112	1544	683113	683389	683615	683872	683460	683682	1008793	1009011	1008593	1008817	1008865	1009157	1334427	1334642	1334292	1334498	1659553	1659828	1659407	1659626	1008814	1009026	1334355	1334574	1334226	1334438	1659540	1659767	1659356	1659585	1659238	1659386	1984783	1984983	1984583	1984817	2309896	2310124	2309751	2309998	1659161	1659367	1984713	1984927	1984513	1984744	2309852	2310080	2309667	2309925	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	Ofast	2756	112	1544	463647	463881	463927	464139	463831	464035	686911	687126	686769	687036	687076	687277	910288	910509	910197	910418	1133457	1133683	1133382	1133607	687048	687272	910265	910478	910179	910389	1133448	1133666	1133362	1133577	1133261	1133470	1356424	1356718	1356387	1356609	1579664	1579804	1579570	1579791	1133184	1133470	1356464	1356666	1356363	1356597	1579583	1579877	1579553	1579775	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O0	4488	112	1544	48171	48436	49126	49338	48779	49045	66405	66672	66160	66374	75030	75298	101600	101866	101209	101478	118742	118959	118419	118743	75013	75328	101644	101907	101328	101593	118751	119013	118581	118846	117937	118209	144786	145051	144469	144748	161910	162173	161580	161849	118062	118328	144898	145164	144489	144734	161992	162257	161671	161934	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O1	2452	112	1544	11740	12000	12155	12365	12063	12220	16404	16613	16312	16520	18624	18832	25392	25601	25312	25521	29635	29798	29559	29765	18678	18887	25447	25658	25364	25577	29695	29908	29614	29826	29329	29537	36097	36307	35964	36170	40292	40555	40212	40417	29331	29592	36097	36311	36069	36279	40345	40559	40318	40478	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O2	2448	112	1544	11847	12116	12257	12474	12168	12332	16582	16797	16493	16708	18857	19082	25741	25912	25648	25874	30063	30288	29975	30199	18903	19121	25787	25956	25695	25864	30112	30333	30021	30240	29768	29991	36601	36824	36561	36787	40922	41148	40831	41058	29813	30035	36648	36866	36608	36826	40970	41190	40880	41100	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O3	3400	112	1544	7460	7676	7767	7983	7625	7893	10253	10521	10163	10432	11698	11923	15732	15952	15640	15863	18267	18542	18178	18455	11631	11904	15717	15937	15625	15844	18306	18472	18162	18382	18041	18321	22073	22296	22040	22260	24609	24834	24520	24744	18079	18245	22110	22277	21967	22187	24596	24815	24563	24726	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	Os	2212	112	1544	11984	12249	12527	12739	12327	12487	16908	17123	16711	16923	19202	19411	26282	26443	26094	26256	30614	30880	30480	30691	19147	19358	26231	26442	26045	26256	30614	30826	30376	30639	30259	30469	37291	37505	37101	37316	41674	41887	41487	41698	30155	30420	37239	37451	37053	37265	41675	41886	41488	41702	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	Ofast	3400	112	1544	7460	7676	7715	7931	7678	7894	10305	10521	10215	10432	11699	11870	15732	15952	15640	15864	18267	18490	18178	18402	11684	11904	15714	15934	15625	15844	18252	18472	18162	18383	18043	18265	22072	22295	22038	22260	24610	24885	24520	24796	18026	18299	22060	22277	22019	22242	24595	24868	24506	24725	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O0	13288	112	1544	407410	407957	407418	408029	407410	408057	812366	812950	812461	812990	635375	1177855	1040335	1582992	1040375	1583025	1445525	1987943	1445579	1987961	635622	1178049	1040573	1583181	1040625	1583219	1445776	1988116	1445884	1988173	1269245	2354275	1674186	2759408	1674248	2759428	2079230	3164363	2079301	3164388	1269548	2354474	1674469	2759579	1674561	2759615	2079519	3164547	2079540	3164578	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O1	6800	112	1544	75832	75967	75783	75959	75828	75960	151035	151134	150984	151085	117998	212869	193171	288014	193178	288001	268572	363186	268529	363187	117980	212838	193210	288020	193208	288023	268602	363201	268603	363154	235610	425074	310827	500321	310797	500269	385974	575417	385995	575437	235645	425136	310812	500268	310874	500325	386012	575449	386020	575464	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O2	7048	112	1544	79895	79979	79901	79975	79925	79995	159107	159140	159133	159163	124486	223356	203888	302538	203865	302557	283079	381714	283122	381726	124290	223407	203748	302533	203729	302601	282959	381751	282985	381720	248381	446201	327548	525570	327574	525594	406947	604745	406977	604750	248186	446243	327405	525607	327434	525635	406806	604772	406839	604803	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O3	11004	112	1544	26779	26795	26795	26863	26763	26878	53053	53120	53074	53134	41395	63289	67886	89793	67956	89856	94194	116101	94223	116172	41322	63164	67870	89711	67886	89670	94180	115964	94201	115981	82457	126188	108813	152737	108834	152696	135319	178995	135285	179011	82439	126056	108793	152601	108814	152605	135247	178859	135319	178924	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	Os	6388	112	1544	80546	80644	80466	80537	80421	80465	160103	160103	160058	160029	125030	220650	204858	300286	204860	300213	284555	379793	284448	379784	124969	220609	204846	300199	204801	300177	284483	379813	284440	379746	249514	440563	329380	520257	329349	520197	408981	600021	408939	599895	249437	440530	329329	520173	329271	520159	408966	599987	408864	599853	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	Ofast	11004	112	1544	26725	26847	26742	26864	26763	26879	53057	53120	53129	53188	41339	63290	67889	89846	67912	89802	94196	116107	94216	116115	41372	63163	67921	89711	67890	89675	94122	115967	94199	115985	82515	126183	108813	152690	108832	152698	135314	178992	135286	179009	82440	126056	108794	152601	108813	152569	135297	178844	135269	178873	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O0	13288	112	1544	407469	408071	407522	408134	407522	408179	812473	813057	812563	813052	635482	1177955	1040503	1583111	1040482	1583156	1445635	1988035	1445737	1988134	635694	1178214	1040707	1583296	1040741	1583327	1445940	1988222	1445945	1988277	1269354	2354372	1674351	2759542	1674401	2759589	2079354	3164478	2079398	3164501	1269613	2354598	1674626	2759724	1674658	2759764	2079597	3164665	2079641	3164678	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O1	6724	112	1544	75863	75966	75807	75960	75861	75962	151035	151130	150981	151085	118055	212899	193201	288034	193199	288047	268558	363211	268511	363214	118025	212844	193222	288039	193223	288043	268590	363212	268599	363162	235663	425104	310853	500297	310807	500296	385973	575471	385974	575472	235692	425148	310833	500290	310882	500294	386002	575466	386004	575472	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O2	6992	112	1544	79948	80052	79939	80026	79952	80035	159130	159190	159139	159195	124529	223408	203932	302609	203943	302619	283120	381724	283080	381787	124387	223478	203786	302685	203752	302688	282977	381847	282996	381859	248375	446208	327584	525599	327598	525601	406969	604772	406975	604764	248236	446271	327496	525670	327505	525676	406871	604841	406893	604844	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O3	10988	112	1544	26774	26801	26740	26872	26760	26885	53046	53127	53070	53137	41341	63290	67888	89799	67954	89851	94191	116112	94209	116119	41328	63162	67868	89712	67894	89678	94162	115969	94199	115982	82465	126177	108807	152739	108835	152699	135309	179046	135277	179011	82449	126055	108796	152603	108821	152617	135246	178860	135322	178872	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	Os	6380	112	1544	80668	80679	80522	80563	80454	80492	160142	160098	160072	160021	125088	220684	204969	300305	204901	300172	284577	379826	284471	379739	125017	220658	204900	300278	204785	300196	284527	379807	284444	379678	249570	440593	329451	520271	329381	520182	409001	599995	408958	599860	249455	440571	329374	520189	329324	520101	409009	599973	408884	599887	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	Ofast	10988	112	1544	26722	26853	26740	26871	26814	26885	53045	53127	53121	53193	41343	63292	67882	89848	67907	89811	94188	116106	94217	116118	41382	63161	67926	89716	67890	89728	94176	116021	94142	115979	82517	126183	108808	152682	108835	152702	135307	178994	135278	179011	82453	126052	108795	152549	108819	152566	135300	178895	135272	178871	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O0	13284	112	1544	646237	646825	646298	646877	646289	646883	1289791	1290256	1289834	1290301	1002467	2005038	1645921	2648467	1645945	2648467	2289205	3291910	2289230	3291924	1002710	2005227	1646182	2648684	1646231	2648655	2289478	3292077	2289510	3292080	2002697	4008075	2646089	4651257	2646134	4651233	3289639	5294651	3289621	5294704	2002894	4008221	2646391	4651422	2646436	4651465	3289887	5294855	3289931	5294815	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O1	6836	112	1544	122843	122886	122769	122930	122763	122917	245030	245123	245016	245116	190437	376940	312679	499160	312723	499213	434934	621416	434976	621408	190432	376905	312737	499170	312660	499175	434932	621423	434926	621433	380466	753385	502750	875609	502741	875658	624957	997860	624946	997862	380406	753403	502761	875676	502695	875657	624959	997881	624937	997882	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O2	7004	112	1544	128438	128581	128413	128581	128416	128606	256231	256441	256232	256472	199480	392609	327152	520524	327100	520557	454917	648335	454964	648423	199338	392666	326996	520493	327049	520506	454863	648380	454818	648370	398174	784789	526032	912638	526032	912670	653651	1040496	653635	1040544	398083	784770	525928	912656	525924	912675	653539	1040508	653554	1040555	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O3	12060	112	1544	42184	42122	42199	42136	42217	42160	84004	84044	84025	84005	64993	111357	106844	153271	106911	153288	148694	194872	148714	194893	64985	111249	106889	153158	106909	153181	148696	194767	148766	194784	129740	222249	171587	264116	171608	264137	213392	305778	213464	305794	129683	222150	171580	264015	171604	264032	213440	305664	213455	305742	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	Os	6432	112	1544	134481	134534	134354	134468	134299	134338	267773	267703	267699	267618	208070	404409	341548	537774	341500	537745	474918	671124	474873	671033	207986	404435	341402	537749	341399	537715	474827	671094	474771	671018	415263	808064	548676	941428	548634	941358	682049	1074699	682040	1074697	415169	808019	548589	941401	548538	941319	681963	1074706	681974	1074638	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	Ofast	12104	112	1544	42243	42284	42261	42304	42275	42323	84230	84210	84242	84236	65166	112595	107183	154570	107201	154590	149102	196343	149114	196360	65165	112494	107175	154514	107197	154487	149143	196281	149110	196254	130042	224744	172048	266768	172061	266788	214019	308532	213986	308506	130032	224645	172040	266654	172064	266688	214014	308428	213979	308401	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O0	13628	112	1544	464119	464387	464168	464421	926463	926614	1388761	1388916	1851061	1851161	730501	1458493	1192793	1920733	1655025	2382983	2117313	2845230	2579632	3307432	1459359	2915480	1921603	3377669	2383878	3839921	2846200	4302202	3308423	4764427	2188177	4372399	2650403	4834615	3112744	5296854	3575005	5759117	4037282	6221346	2917003	5829300	3379289	6291750	3841599	6753977	4303866	7216259	4766157	7678474	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O1	6896	112	1544	89488	89441	89488	89497	178310	178296	267386	267293	356260	356144	140512	277625	229466	366506	318284	455305	407354	544350	496185	633186	280582	554771	369433	643601	458310	732655	547322	821441	636213	910288	420553	831866	509448	920928	598477	1009709	687362	1098567	776180	1187573	560580	1108951	649470	1197972	738534	1286880	827316	1375682	916207	1464700	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O2	7124	112	1544	93181	93224	93160	93256	185761	185804	278450	278547	370993	371104	146396	288187	238978	380752	331722	473503	424265	566067	516765	658747	292155	575778	384737	668484	477429	761097	569983	853782	662773	946380	437920	863549	530692	956062	623249	1048879	715744	1141359	808525	1233926	583676	1151119	676446	1243706	768982	1336383	861746	1428941	954293	1521701	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O3	10656	112	1544	39185	39208	39169	39241	78044	78111	116775	116792	155702	155723	60968	118306	99953	157183	138882	195914	177563	234845	216425	273716	121784	236303	160720	275242	199646	313955	238322	352897	277208	391521	182550	354303	221467	393044	260164	431962	299029	470855	338017	509570	243261	472353	282194	511097	320931	549974	359856	588694	398730	627570	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	Os	6468	112	1544	97018	97009	96946	97045	193322	193450	289892	290046	386261	386448	152361	296882	248741	393475	345303	489887	441673	586234	538249	682875	304271	593413	400846	689806	497214	786198	593782	882786	690154	979204	456195	889728	552767	986372	649132	1082769	745695	1179165	842072	1275718	608230	1186304	704636	1282681	801187	1379292	897559	1475695	994130	1572102	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	Ofast	10572	112	1544	38853	38875	38946	38960	77536	77550	115937	115954	154580	154547	60528	116900	99286	155609	137873	194003	176279	232651	214875	271244	120904	233606	159553	272255	198149	310655	236598	349246	275251	387754	181176	350243	219828	388712	258316	427356	296928	465948	335510	504396	241498	466945	280146	505359	318549	543985	357198	582459	395791	621048	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O0	10304	112	1544	407373	407341	407383	407413	407376	407399	811968	812010	811968	812038	635982	1178982	1040579	1583757	1040615	1583790	1445386	1988343	1445426	1988406	636290	1178644	1040853	1583460	1040895	1583490	1445673	1988069	1445764	1988157	1270214	2355616	1674866	2760420	1674899	2760473	2079436	3165023	2079485	3165084	1270512	2355343	1675117	2760088	1675171	2760202	2079732	3164760	2079774	3164816	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O1	4528	112	1544	75896	75834	75821	75820	75869	75822	150908	150905	150898	150852	118151	213009	193244	288070	193236	288073	268526	363094	268467	363142	118145	212924	193292	288041	193279	288035	268569	363104	268557	363068	235843	425252	310997	500429	310931	500366	386020	575453	386026	575446	235884	425276	310986	500344	311029	500334	386060	575405	386056	575366	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O2	4764	112	1544	79910	79917	79883	79895	79888	79900	158959	158956	158955	158967	124525	223667	203807	302789	203766	302798	282888	381857	282895	381868	124473	223617	203820	302685	203767	302745	282885	381793	282886	381758	248502	446563	327558	525864	327558	525884	406818	604954	406828	604942	248457	446494	327559	525830	327619	525833	406872	604888	406870	604897	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O3	9040	112	1544	26745	26721	26767	26742	26714	26794	52975	53006	52980	53009	41602	63451	68057	89921	68115	89980	94315	116185	94324	116194	41495	63408	68007	89919	68010	89876	94268	116138	94271	116143	82777	126454	109094	152922	109097	152927	135549	179195	135498	179197	82726	126412	109032	152872	109045	152872	135481	179194	135433	179142	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	Os	4112	112	1544	80572	80504	80462	80397	80384	80330	159960	159812	159883	159746	125177	220924	204919	300403	204894	300339	284467	379757	284387	379740	125132	220850	204920	300274	204839	300258	284368	379742	284350	379670	249719	440963	329510	520421	329452	520374	408963	600051	408894	599930	249686	440841	329478	520306	329410	520301	408972	599973	408850	599901	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	Ofast	9040	112	1544	26695	26773	26712	26793	26717	26795	52973	53005	53028	53062	41551	63450	68058	89975	68058	89924	94315	116199	94323	116189	41548	63406	68055	89922	68008	89926	94267	116188	94218	116139	82780	126459	109088	152924	109092	152979	135490	179195	135552	179206	82773	126412	109034	152867	109040	152929	135442	179139	135444	179141	
